Customer ID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_SCORE,Segment
15285.0,43,6,94.91999999999999,3,1,1,311,About_to_Sleep
15287.0,15,16,369.34000000000003,5,2,2,522,Potential_Loyalists
15288.0,1,93,1576.6100000000006,5,4,4,544,Champions
15289.0,94,39,653.3100000000001,2,3,3,233,At_Risk
15290.0,29,88,2553.06,4,4,5,445,Loyal_Customers
15291.0,9,143,9178.260000000002,5,5,5,555,Champions
15293.0,301,19,247.50000000000003,1,2,1,121,Hibernating
15294.0,46,15,233.35,3,1,1,311,About_to_Sleep
15295.0,290,53,217.23999999999998,1,3,1,131,At_Risk
15296.0,56,341,6669.97,3,5,5,355,Loyal_Customers
15298.0,2,250,4659.47,5,5,5,555,Champions
15299.0,8,6,3484.53,5,1,5,515,New_Customers
15301.0,4,137,2533.09,5,5,5,555,Champions
15302.0,366,15,308.0,1,1,2,112,Hibernating
15303.0,201,38,650.1600000000001,1,3,3,133,At_Risk
15304.0,4,6,225.15,5,1,1,511,New_Customers
15305.0,191,5,93.6,1,1,1,111,Hibernating
15306.0,136,104,2310.38,2,4,5,245,At_Risk
15309.0,246,54,797.96,1,3,3,133,At_Risk
15310.0,114,45,1634.6399999999999,2,3,4,234,At_Risk
15311.0,1,2055,56003.259999999995,5,5,5,555,Champions
15312.0,19,116,2005.3399999999997,4,4,4,444,Loyal_Customers
15314.0,49,26,492.48,3,2,2,322,About_to_Sleep
15317.0,313,5,129.75,1,1,1,111,Hibernating
15321.0,73,214,3961.42,2,5,5,255,Cant_Loose
15322.0,112,41,711.1800000000001,2,3,3,233,At_Risk
15323.0,198,29,434.59999999999997,1,2,2,122,Hibernating
15324.0,337,8,140.22000000000003,1,1,1,111,Hibernating
15325.0,31,176,1439.72,4,5,4,454,Loyal_Customers
15326.0,245,100,1388.8099999999997,1,4,4,144,At_Risk
15328.0,43,8,107.24000000000001,3,1,1,311,About_to_Sleep
15329.0,10,98,1934.63,5,4,4,544,Champions
15331.0,135,44,767.91,2,3,3,233,At_Risk
15332.0,2,154,4892.68,5,5,5,555,Champions
15336.0,37,15,240.5,3,1,1,311,About_to_Sleep
15337.0,47,21,373.02,3,2,2,322,About_to_Sleep
15338.0,313,60,283.42999999999995,1,3,2,132,At_Risk
15339.0,57,138,1253.77,3,5,4,354,Loyal_Customers
15340.0,197,7,105.50000000000001,1,1,1,111,Hibernating
15341.0,85,7,382.2,2,1,2,212,Hibernating
15346.0,61,20,343.7,3,2,2,322,About_to_Sleep
15347.0,2,36,1162.0000000000002,5,3,4,534,Potential_Loyalists
15350.0,9,30,547.6,5,2,3,523,Potential_Loyalists
15351.0,5,147,1778.18,5,5,4,554,Champions
15352.0,184,37,114.95,1,3,1,131,At_Risk
15353.0,3,324,2398.9300000000003,5,5,5,555,Champions
15354.0,239,3,284.4,1,1,2,112,Hibernating
15356.0,4,236,698.45,5,5,3,553,Champions
15358.0,1,579,8703.21,5,5,5,555,Champions
15359.0,298,16,181.35,1,2,1,121,Hibernating
15361.0,162,3,270.15000000000003,2,1,2,212,Hibernating
15362.0,84,40,613.0799999999999,2,3,3,233,At_Risk
15363.0,8,35,678.11,5,3,3,533,Potential_Loyalists
15365.0,39,104,2242.8100000000004,3,4,5,345,Loyal_Customers
15366.0,45,94,1786.57,3,4,4,344,Loyal_Customers
15367.0,54,184,3203.74,3,5,5,355,Loyal_Customers
15368.0,30,4,275.79999999999995,4,1,2,412,Promising
15369.0,128,59,6251.259999999999,2,3,5,235,At_Risk
15370.0,46,50,1352.9599999999998,3,3,4,334,Need_Attention
15371.0,298,1,59.400000000000006,1,1,1,111,Hibernating
15372.0,86,30,4009.6600000000003,2,2,5,225,Hibernating
15373.0,7,69,1005.48,5,4,4,544,Champions
15374.0,260,7,139.32000000000002,1,1,1,111,Hibernating
15375.0,326,6,60.959999999999994,1,1,1,111,Hibernating
15377.0,18,21,1211.7499999999998,4,2,4,424,Potential_Loyalists
15378.0,98,12,246.5,2,1,1,211,Hibernating
15379.0,36,69,1174.55,4,4,4,444,Loyal_Customers
15380.0,1,17,1788.8000000000002,5,2,4,524,Potential_Loyalists
15381.0,59,16,1293.72,3,2,4,324,About_to_Sleep
15382.0,10,330,7777.84,5,5,5,555,Champions
15384.0,17,77,1385.38,4,4,4,444,Loyal_Customers
15385.0,28,9,625.1999999999999,4,1,3,413,Promising
15387.0,128,20,468.65,2,2,2,222,Hibernating
15389.0,36,5,2233.8,4,1,5,415,Promising
15390.0,32,77,1216.6600000000003,4,4,4,444,Loyal_Customers
15391.0,220,12,289.87,1,1,2,112,Hibernating
15392.0,10,60,1376.09,5,3,4,534,Potential_Loyalists
15393.0,203,32,659.48,1,2,3,123,Hibernating
15394.0,31,142,3103.2599999999998,4,5,5,455,Loyal_Customers
15396.0,219,2,508.20000000000005,1,1,3,113,Hibernating
15400.0,56,15,586.0999999999999,3,1,3,313,About_to_Sleep
15401.0,88,14,216.94999999999996,2,1,1,211,Hibernating
15402.0,23,89,1203.7700000000002,4,4,4,444,Loyal_Customers
15403.0,127,8,170.88,2,1,1,211,Hibernating
15404.0,11,16,257.06,5,2,2,522,Potential_Loyalists
15405.0,212,22,310.74,1,2,2,122,Hibernating
15406.0,89,69,465.16,2,4,2,242,At_Risk
15409.0,357,9,131.25,1,1,1,111,Hibernating
15410.0,204,40,1234.88,1,3,4,134,At_Risk
15413.0,327,25,6798.72,1,2,5,125,Hibernating
15416.0,114,36,588.5,2,3,3,233,At_Risk
15418.0,61,69,452.32,3,4,2,342,Loyal_Customers
15420.0,70,56,743.0,3,3,3,333,Need_Attention
15421.0,21,263,2854.98,4,5,5,455,Loyal_Customers
15422.0,15,114,1522.2700000000002,5,4,4,544,Champions
15423.0,217,12,223.39,1,1,1,111,Hibernating
15424.0,99,16,214.44,2,2,1,221,Hibernating
15425.0,36,144,1944.57,4,5,4,454,Loyal_Customers
15426.0,5,242,1168.0,5,5,4,554,Champions
15428.0,23,38,668.9700000000001,4,3,3,433,Potential_Loyalists
15430.0,103,36,954.7499999999999,2,3,3,233,At_Risk
15431.0,138,2,153.24,2,1,1,211,Hibernating
15432.0,177,6,149.57000000000002,1,1,1,111,Hibernating
15434.0,10,79,1525.5800000000004,5,4,4,544,Champions
15437.0,276,12,193.29,1,1,1,111,Hibernating
15439.0,40,57,1269.0499999999997,3,3,4,334,Need_Attention
15441.0,32,57,1254.2100000000003,4,3,4,434,Potential_Loyalists
15443.0,110,264,1939.02,2,5,4,254,Cant_Loose
15445.0,226,9,171.0,1,1,1,111,Hibernating
15446.0,12,114,406.95,5,4,2,542,Champions
15447.0,163,20,337.71000000000004,2,2,2,222,Hibernating
15448.0,310,21,294.16999999999996,1,2,2,122,Hibernating
15451.0,70,63,233.20999999999998,3,4,1,341,Loyal_Customers
15452.0,26,144,1260.38,4,5,4,454,Loyal_Customers
15454.0,254,16,128.59,1,2,1,121,Hibernating
15455.0,233,2,38.25,1,1,1,111,Hibernating
15456.0,39,170,1672.0500000000002,3,5,4,354,Loyal_Customers
15458.0,38,6,208.79999999999998,3,1,1,311,About_to_Sleep
15459.0,53,7,202.83,3,1,1,311,About_to_Sleep
15461.0,96,2,429.7,2,1,2,212,Hibernating
15462.0,81,30,502.45,2,2,2,222,Hibernating
15465.0,5,166,5301.03,5,5,5,555,Champions
15466.0,25,208,1236.48,4,5,4,454,Loyal_Customers
15468.0,28,56,962.9699999999999,4,3,3,433,Potential_Loyalists
15469.0,74,19,335.7,2,2,2,222,Hibernating
15470.0,211,4,63.419999999999995,1,1,1,111,Hibernating
15471.0,16,85,847.08,4,4,3,443,Loyal_Customers
15473.0,80,3,274.8,2,1,2,212,Hibernating
15474.0,231,20,163.1,1,2,1,121,Hibernating
15476.0,16,79,2209.9799999999996,4,4,5,445,Loyal_Customers
15477.0,285,2,368.4,1,1,2,112,Hibernating
15478.0,211,25,583.56,1,2,3,123,Hibernating
15479.0,369,9,147.4,1,1,1,111,Hibernating
15480.0,101,170,5373.5,2,5,5,255,Cant_Loose
15481.0,37,38,1993.3400000000001,3,3,4,334,Need_Attention
15482.0,22,51,3537.6,4,3,5,435,Potential_Loyalists
15483.0,21,202,628.39,4,5,3,453,Loyal_Customers
15484.0,176,53,1061.69,2,3,4,234,At_Risk
15485.0,9,75,3196.51,5,4,5,545,Champions
15486.0,163,1,102.0,2,1,1,211,Hibernating
15487.0,315,14,231.32000000000002,1,1,1,111,Hibernating
15488.0,92,9,340.6,2,1,2,212,Hibernating
15489.0,36,64,1285.3300000000002,4,4,4,444,Loyal_Customers
15490.0,66,28,217.6,3,2,1,321,About_to_Sleep
15493.0,25,353,2313.1800000000003,4,5,5,455,Loyal_Customers
15494.0,114,254,2480.82,2,5,5,255,Cant_Loose
15495.0,15,20,246.5,5,2,1,521,Potential_Loyalists
15496.0,267,22,146.14000000000001,1,2,1,121,Hibernating
15497.0,18,106,7395.1900000000005,4,4,5,445,Loyal_Customers
15498.0,2,459,12723.18,5,5,5,555,Champions
15499.0,359,42,161.59999999999997,1,3,1,131,At_Risk
15501.0,40,70,402.49999999999994,3,4,2,342,Loyal_Customers
15502.0,4,148,3608.54,5,5,5,555,Champions
15503.0,362,53,120.06000000000002,1,3,1,131,At_Risk
15504.0,156,56,371.02,2,3,2,232,At_Risk
15506.0,17,114,1060.77,4,4,4,444,Loyal_Customers
15509.0,16,29,166.50999999999996,4,2,1,421,Potential_Loyalists
15512.0,26,25,210.57999999999998,4,2,1,421,Potential_Loyalists
15513.0,1,254,12992.330000000002,5,5,5,555,Champions
15514.0,15,162,2459.09,5,5,5,555,Champions
15515.0,23,7,171.80999999999997,4,1,1,411,Promising
15518.0,15,241,2276.4900000000002,5,5,5,555,Champions
15519.0,19,37,344.61,4,3,2,432,Potential_Loyalists
15521.0,36,220,4106.49,4,5,5,455,Loyal_Customers
15523.0,24,204,16947.980000000003,4,5,5,455,Loyal_Customers
15524.0,242,8,151.4,1,1,1,111,Hibernating
15525.0,9,81,469.78000000000003,5,4,2,542,Champions
15527.0,30,168,3145.86,4,5,5,455,Loyal_Customers
15529.0,2,138,1116.72,5,5,4,554,Champions
15530.0,148,35,311.36999999999995,2,3,2,232,At_Risk
15532.0,12,371,2190.9700000000003,5,5,5,555,Champions
15534.0,361,8,162.25,1,1,1,111,Hibernating
15535.0,40,59,551.42,3,3,3,333,Need_Attention
15536.0,45,16,259.09,3,2,2,322,About_to_Sleep
15538.0,173,14,3358.4,2,1,5,215,Hibernating
15540.0,11,16,247.38,5,2,1,521,Potential_Loyalists
15542.0,148,252,918.4499999999999,2,5,3,253,Cant_Loose
15543.0,95,30,114.98,2,2,1,221,Hibernating
15544.0,8,298,4615.72,5,5,5,555,Champions
15545.0,7,31,135.32999999999998,5,2,1,521,Potential_Loyalists
15546.0,242,12,1079.1,1,1,4,114,Hibernating
15547.0,12,656,5199.55,5,5,5,555,Champions
15548.0,231,23,158.08999999999997,1,2,1,121,Hibernating
15549.0,57,47,652.7,3,3,3,333,Need_Attention
15550.0,14,179,1643.17,5,5,4,554,Champions
15551.0,30,122,1274.0200000000002,4,4,4,444,Loyal_Customers
15552.0,259,13,162.39999999999998,1,1,1,111,Hibernating
15555.0,1,782,7307.18,5,5,5,555,Champions
15558.0,275,25,214.13000000000002,1,2,1,121,Hibernating
15559.0,204,62,1109.3999999999999,1,4,4,144,At_Risk
15560.0,33,10,153.51999999999998,4,1,1,411,Promising
15561.0,19,65,1133.8,4,4,4,444,Loyal_Customers
15562.0,60,33,538.83,3,3,3,333,Need_Attention
15563.0,150,146,1466.56,2,5,4,254,Cant_Loose
15564.0,99,4,70.74000000000001,2,1,1,211,Hibernating
15566.0,28,12,227.87000000000003,4,1,1,411,Promising
15569.0,26,111,2210.64,4,4,5,445,Loyal_Customers
15570.0,5,463,5145.52,5,5,5,555,Champions
15571.0,22,578,3401.2,4,5,5,455,Loyal_Customers
15572.0,16,141,1515.8100000000004,4,5,4,454,Loyal_Customers
15573.0,254,116,599.7299999999999,1,4,3,143,At_Risk
15574.0,8,205,816.45,5,5,3,553,Champions
15575.0,255,3,30.1,1,1,1,111,Hibernating
15577.0,359,21,139.09999999999997,1,2,1,121,Hibernating
15579.0,19,120,953.9000000000001,4,4,3,443,Loyal_Customers
15580.0,12,229,1381.1899999999998,5,5,4,554,Champions
15581.0,2,568,4114.620000000001,5,5,5,555,Champions
15583.0,12,46,107.86000000000001,5,3,1,531,Potential_Loyalists
15584.0,35,101,552.3900000000002,4,4,3,443,Loyal_Customers
15586.0,228,38,1139.1,1,3,4,134,At_Risk
15587.0,28,5,608.4000000000001,4,1,3,413,Promising
15588.0,313,4,579.6,1,1,3,113,Hibernating
15590.0,18,87,1496.6,4,4,4,444,Loyal_Customers
15591.0,218,7,217.9,1,1,1,111,Hibernating
15595.0,123,4,357.6,2,1,2,212,Hibernating
15596.0,1,99,1723.4500000000003,5,4,4,544,Champions
15597.0,211,15,238.8,1,1,1,111,Hibernating
15598.0,63,22,307.34,3,2,2,322,About_to_Sleep
15599.0,81,31,488.31999999999994,2,2,2,222,Hibernating
15600.0,64,71,1199.31,3,4,4,344,Loyal_Customers
15601.0,8,462,8183.5599999999995,5,5,5,555,Champions
15602.0,4,82,1932.6399999999999,5,4,4,544,Champions
15603.0,284,2,40.0,1,1,1,111,Hibernating
15605.0,9,44,738.57,5,3,3,533,Potential_Loyalists
15606.0,26,68,2310.83,4,4,5,445,Loyal_Customers
15607.0,179,96,1604.21,1,4,4,144,At_Risk
15608.0,51,45,692.3,3,3,3,333,Need_Attention
15611.0,19,51,1405.83,4,3,4,434,Potential_Loyalists
15613.0,246,27,433.72,1,2,2,122,Hibernating
15614.0,73,81,3147.36,2,4,5,245,At_Risk
15615.0,26,478,10974.23,4,5,5,455,Loyal_Customers
15616.0,74,13,317.11,2,1,2,212,Hibernating
15617.0,32,42,828.5500000000001,4,3,3,433,Potential_Loyalists
15620.0,45,29,389.18,3,2,2,322,About_to_Sleep
15622.0,63,241,4143.05,3,5,5,355,Loyal_Customers
15623.0,29,89,2136.02,4,4,4,444,Loyal_Customers
15625.0,12,107,1702.1399999999999,5,4,4,544,Champions
15626.0,57,31,391.71999999999997,3,2,2,322,About_to_Sleep
15627.0,93,24,566.9,2,2,3,223,Hibernating
15628.0,2,163,2782.0200000000004,5,5,5,555,Champions
15629.0,86,77,2240.9000000000005,2,4,5,245,At_Risk
15630.0,280,20,295.05,1,2,2,122,Hibernating
15631.0,278,39,596.6700000000001,1,3,3,133,At_Risk
15633.0,145,177,4352.46,2,5,5,255,Cant_Loose
15634.0,19,19,311.1,4,2,2,422,Potential_Loyalists
15635.0,31,2,100.35,4,1,1,411,Promising
15636.0,73,32,719.82,2,2,3,223,Hibernating
15637.0,49,26,574.23,3,2,3,323,About_to_Sleep
15638.0,14,25,2265.2,5,2,5,525,Potential_Loyalists
15639.0,87,44,639.7599999999998,2,3,3,233,At_Risk
15640.0,8,281,11441.92,5,5,5,555,Champions
15641.0,32,192,3458.3500000000004,4,5,5,455,Loyal_Customers
15642.0,365,6,105.78000000000003,1,1,1,111,Hibernating
15645.0,50,16,443.1600000000001,3,2,2,322,About_to_Sleep
15646.0,8,50,526.97,5,3,3,533,Potential_Loyalists
15647.0,51,11,169.0,3,1,1,311,About_to_Sleep
15649.0,3,10,1354.35,5,1,4,514,New_Customers
15650.0,157,36,553.88,2,3,3,233,At_Risk
15651.0,56,28,612.7599999999999,3,2,3,323,About_to_Sleep
15652.0,23,83,1082.6,4,4,4,444,Loyal_Customers
15658.0,8,69,1399.3700000000001,5,4,4,544,Champions
15659.0,22,10,226.04000000000002,4,1,1,411,Promising
15660.0,1,71,1212.1300000000003,5,4,4,544,Champions
15661.0,15,39,906.1500000000001,5,3,3,533,Potential_Loyalists
15662.0,297,12,283.73,1,1,2,112,Hibernating
15664.0,85,53,867.5999999999999,2,3,3,233,At_Risk
15665.0,47,172,1773.1100000000001,3,5,4,354,Loyal_Customers
15666.0,108,67,632.9399999999999,2,4,3,243,At_Risk
15670.0,192,7,152.15,1,1,1,111,Hibernating
15672.0,361,3,45.300000000000004,1,1,1,111,Hibernating
15673.0,87,132,3533.7700000000004,2,5,5,255,Cant_Loose
15674.0,53,237,4501.630000000001,3,5,5,355,Loyal_Customers
15675.0,40,14,218.35,3,1,1,311,About_to_Sleep
15677.0,57,39,648.4000000000001,3,3,3,333,Need_Attention
15678.0,31,85,1541.1900000000003,4,4,4,444,Loyal_Customers
15680.0,2,188,3173.9,5,5,5,555,Champions
15681.0,15,35,1563.5400000000004,5,3,4,534,Potential_Loyalists
15682.0,235,25,318.23999999999995,1,2,2,122,Hibernating
15683.0,109,16,330.78999999999996,2,2,2,222,Hibernating
15684.0,183,11,173.95000000000002,1,1,1,111,Hibernating
15685.0,86,17,55.98,2,2,1,221,Hibernating
15686.0,56,1,90.0,3,1,1,311,About_to_Sleep
15688.0,54,27,190.57,3,2,1,321,About_to_Sleep
15689.0,253,15,266.93,1,1,2,112,Hibernating
15691.0,30,12,434.5,4,1,2,412,Promising
15693.0,295,1,37.5,1,1,1,111,Hibernating
15694.0,1,77,4331.41,5,4,5,545,Champions
15695.0,233,37,721.0599999999998,1,3,3,133,At_Risk
15696.0,59,53,1170.1100000000004,3,3,4,334,Need_Attention
15697.0,325,14,246.75,1,1,1,111,Hibernating
15698.0,260,2,46.2,1,1,1,111,Hibernating
15702.0,112,30,140.39,2,2,1,221,Hibernating
15704.0,138,90,1524.3400000000001,2,4,4,244,At_Risk
15708.0,5,107,1014.48,5,4,4,544,Champions
15709.0,225,21,194.59999999999997,1,2,1,121,Hibernating
15710.0,53,110,898.8699999999999,3,4,3,343,Loyal_Customers
15711.0,192,25,420.25,1,2,2,122,Hibernating
15712.0,15,113,2400.0499999999997,5,4,5,545,Champions
15713.0,2,42,654.09,5,3,3,533,Potential_Loyalists
15714.0,89,14,453.92999999999995,2,1,2,212,Hibernating
15715.0,191,38,658.0200000000001,1,3,3,133,At_Risk
15716.0,5,208,1938.0000000000002,5,5,4,554,Champions
15717.0,57,17,456.70000000000005,3,2,2,322,About_to_Sleep
15718.0,176,18,293.79,2,2,2,222,Hibernating
15719.0,17,843,5177.450000000001,4,5,5,455,Loyal_Customers
15720.0,186,27,143.19,1,2,1,121,Hibernating
15722.0,81,112,3035.54,2,4,5,245,At_Risk
15723.0,47,88,744.55,3,4,3,343,Loyal_Customers
15724.0,36,6,92.6,4,1,1,411,Promising
15726.0,26,23,321.91,4,2,2,422,Potential_Loyalists
15727.0,23,392,4266.55,4,5,5,455,Loyal_Customers
15728.0,15,12,544.6,5,1,3,513,New_Customers
15729.0,36,6,107.55000000000001,4,1,1,411,Promising
15730.0,17,41,605.7,4,3,3,433,Potential_Loyalists
15731.0,189,8,125.3,1,1,1,111,Hibernating
15732.0,8,90,1387.9499999999998,5,4,4,544,Champions
15734.0,72,17,923.8499999999999,2,2,3,223,Hibernating
15735.0,57,19,327.68,3,2,2,322,About_to_Sleep
15736.0,71,103,1815.7200000000005,3,4,4,344,Loyal_Customers
15738.0,8,323,8560.55,5,5,5,555,Champions
15741.0,94,12,208.62,2,1,1,211,Hibernating
15742.0,255,41,156.86999999999998,1,3,1,131,At_Risk
15747.0,11,127,1588.57,5,4,4,544,Champions
15748.0,85,16,465.45,2,2,2,222,Hibernating
15750.0,2,357,4331.711,5,5,5,555,Champions
15751.0,96,130,1380.44,2,5,4,254,Cant_Loose
15752.0,8,199,1570.16,5,5,4,554,Champions
15754.0,129,103,2579.0400000000004,2,4,5,245,At_Risk
15755.0,15,230,3628.87,5,5,5,555,Champions
15757.0,22,148,2225.94,4,5,5,455,Loyal_Customers
15759.0,147,10,577.8900000000001,2,1,3,213,Hibernating
15760.0,266,2,13916.34,1,1,5,115,Hibernating
15761.0,78,5,143.05,2,1,1,211,Hibernating
15764.0,70,69,1223.11,3,4,4,344,Loyal_Customers
15765.0,302,25,370.63,1,2,2,122,Hibernating
15766.0,92,15,516.0,2,1,3,213,Hibernating
15768.0,112,1211,14979.259999999998,2,5,5,255,Cant_Loose
15769.0,7,94,32451.6,5,4,5,545,Champions
15770.0,248,18,321.45000000000005,1,2,2,122,Hibernating
15771.0,240,28,1006.54,1,2,4,124,Hibernating
15772.0,54,16,280.88,3,2,2,322,About_to_Sleep
15773.0,45,37,138.83999999999997,3,3,1,331,Need_Attention
15774.0,54,88,1059.14,3,4,4,344,Loyal_Customers
15775.0,267,2,45.6,1,1,1,111,Hibernating
15777.0,32,18,715.5,4,2,3,423,Potential_Loyalists
15778.0,67,17,307.95,3,2,2,322,About_to_Sleep
15779.0,99,8,124.08000000000001,2,1,1,211,Hibernating
15782.0,66,18,1399.3600000000001,3,2,4,324,About_to_Sleep
15784.0,103,43,848.3299999999999,2,3,3,233,At_Risk
15785.0,15,142,3640.96,5,5,5,555,Champions
15786.0,53,199,3582.62,3,5,5,355,Loyal_Customers
15788.0,144,14,221.83000000000004,2,1,1,211,Hibernating
15789.0,67,113,1610.7099999999998,3,4,4,344,Loyal_Customers
15791.0,165,92,1995.6499999999999,2,4,4,244,At_Risk
15792.0,35,57,933.8399999999999,4,3,3,433,Potential_Loyalists
15793.0,14,18,1433.96,5,2,4,524,Potential_Loyalists
15794.0,372,15,777.0000000000001,1,1,3,113,Hibernating
15795.0,66,89,1369.8600000000001,3,4,4,344,Loyal_Customers
15796.0,10,162,2464.27,5,5,5,555,Champions
15797.0,217,4,613.6800000000001,1,1,3,113,Hibernating
15798.0,128,83,1535.37,2,4,4,244,At_Risk
15799.0,54,57,540.15,3,3,3,333,Need_Attention
15800.0,89,125,543.5,2,4,3,243,At_Risk
15803.0,81,43,1513.8400000000004,2,3,4,234,At_Risk
15805.0,21,230,4660.75,4,5,5,455,Loyal_Customers
15807.0,44,40,913.6199999999999,3,3,3,333,Need_Attention
15808.0,5,650,14674.960000000001,5,5,5,555,Champions
15809.0,95,23,758.6700000000002,2,2,3,223,Hibernating
15810.0,22,77,1607.0600000000002,4,4,4,444,Loyal_Customers
15811.0,1,177,1671.9,5,5,4,554,Champions
15812.0,71,84,3400.33,3,4,5,345,Loyal_Customers
15814.0,29,26,689.1100000000001,4,2,3,423,Potential_Loyalists
15816.0,178,11,144.15,1,1,1,111,Hibernating
15817.0,56,152,2766.4,3,5,5,355,Loyal_Customers
15818.0,224,11,340.5,1,1,2,112,Hibernating
15819.0,67,137,2029.3400000000001,3,5,4,354,Loyal_Customers
15822.0,129,32,954.59,2,2,3,223,Hibernating
15823.0,8,155,3882.17,5,5,5,555,Champions
15824.0,89,26,890.94,2,2,3,223,Hibernating
15826.0,204,51,943.9700000000001,1,3,3,133,At_Risk
15827.0,8,116,1957.9799999999998,5,4,4,544,Champions
15828.0,11,74,1108.82,5,4,4,544,Champions
15833.0,373,5,80.4,1,1,1,111,Hibernating
15834.0,12,105,1539.2399999999998,5,4,4,544,Champions
15837.0,121,28,385.03,2,2,2,222,Hibernating
15838.0,3,42,40519.92,5,3,5,535,Potential_Loyalists
15841.0,22,45,1518.3500000000001,4,3,4,434,Potential_Loyalists
15842.0,29,25,548.8,4,2,3,423,Potential_Loyalists
15845.0,172,36,714.5100000000001,2,3,3,233,At_Risk
15846.0,21,29,107.01000000000002,4,2,1,421,Potential_Loyalists
15847.0,64,26,433.3,3,2,2,322,About_to_Sleep
15848.0,257,35,139.94,1,3,1,131,At_Risk
15850.0,12,237,819.8699999999999,5,5,3,553,Champions
15851.0,162,8,109.73,2,1,1,211,Hibernating
15852.0,162,11,96.55000000000001,2,1,1,211,Hibernating
15854.0,12,118,2609.16,5,4,5,545,Champions
15855.0,112,15,340.48,2,1,2,212,Hibernating
15856.0,1,516,17832.77,5,5,5,555,Champions
15857.0,66,10,273.48,3,1,2,312,About_to_Sleep
15858.0,3,292,2521.52,5,5,5,555,Champions
15859.0,68,22,438.4599999999999,3,2,2,322,About_to_Sleep
15860.0,4,226,1528.0,5,5,4,554,Champions
15861.0,92,252,1236.4299999999998,2,5,4,254,Cant_Loose
15862.0,9,434,2095.41,5,5,4,554,Champions
15863.0,253,61,289.85999999999996,1,3,2,132,At_Risk
15864.0,17,3,244.44000000000003,4,1,1,411,Promising
15865.0,49,87,1353.79,3,4,4,344,Loyal_Customers
15867.0,5,598,5251.3099999999995,5,5,5,555,Champions
15868.0,219,4,94.53,1,1,1,111,Hibernating
15869.0,262,20,174.02,1,2,1,121,Hibernating
15870.0,32,71,508.52,4,4,3,443,Loyal_Customers
15871.0,73,5,33.099999999999994,2,1,1,211,Hibernating
15872.0,14,87,434.75,5,4,2,542,Champions
15873.0,135,6,313.91999999999996,2,1,2,212,Hibernating
15874.0,23,222,6878.879999999999,4,5,5,455,Loyal_Customers
15875.0,282,25,111.72,1,2,1,121,Hibernating
15876.0,45,11,1449.1399999999999,3,1,4,314,About_to_Sleep
15878.0,197,51,330.7699999999999,1,3,2,132,At_Risk
15879.0,40,183,1157.3000000000002,3,5,4,354,Loyal_Customers
15880.0,5,105,343.28,5,4,2,542,Champions
15882.0,4,52,979.6199999999999,5,3,3,533,Potential_Loyalists
15884.0,68,15,249.70000000000002,3,1,1,311,About_to_Sleep
15885.0,19,97,1572.4699999999998,4,4,4,444,Loyal_Customers
15886.0,52,50,871.78,3,3,3,333,Need_Attention
15887.0,42,37,1027.15,3,3,4,334,Need_Attention
15888.0,36,27,260.85,4,2,2,422,Potential_Loyalists
15889.0,5,306,1359.41,5,5,4,554,Champions
15890.0,30,10,535.65,4,1,3,413,Promising
15892.0,305,38,128.2,1,3,1,131,At_Risk
15893.0,117,1,305.28000000000003,2,1,2,212,Hibernating
15894.0,5,38,156.73999999999995,5,3,1,531,Potential_Loyalists
15898.0,3,611,4207.43,5,5,5,555,Champions
15899.0,4,4,56.25,5,1,1,511,New_Customers
15900.0,49,79,549.29,3,4,3,343,Loyal_Customers
15901.0,87,55,339.34,2,3,2,232,At_Risk
15902.0,16,18,145.01000000000005,4,2,1,421,Potential_Loyalists
15903.0,14,42,3813.0800000000004,5,3,5,535,Potential_Loyalists
15905.0,179,22,114.69000000000001,1,2,1,121,Hibernating
15906.0,10,53,987.9500000000002,5,3,3,533,Potential_Loyalists
15908.0,126,41,764.57,2,3,3,233,At_Risk
15910.0,36,361,1449.62,4,5,4,454,Loyal_Customers
15911.0,259,259,1702.3400000000001,1,5,4,154,Cant_Loose
15912.0,72,76,810.0799999999999,2,4,3,243,At_Risk
15913.0,170,1,6.300000000000001,2,1,1,211,Hibernating
15914.0,14,13,205.98999999999998,5,1,1,511,New_Customers
15915.0,37,146,429.21,3,5,2,352,Loyal_Customers
15916.0,2,172,1899.08,5,5,4,554,Champions
15917.0,242,143,437.5299999999999,1,5,2,152,Cant_Loose
15918.0,267,21,248.64999999999995,1,2,1,121,Hibernating
15919.0,4,49,270.72,5,3,2,532,Potential_Loyalists
15920.0,60,48,404.14,3,3,2,332,Need_Attention
15921.0,32,58,466.08,4,3,2,432,Potential_Loyalists
15922.0,9,11,369.50000000000006,5,1,2,512,New_Customers
15923.0,8,21,127.08000000000001,5,2,1,521,Potential_Loyalists
15924.0,367,15,102.82000000000001,1,1,1,111,Hibernating
15926.0,178,7,134.44,1,1,1,111,Hibernating
15927.0,283,17,123.38999999999999,1,2,1,121,Hibernating
15928.0,292,11,293.53000000000003,1,1,2,112,Hibernating
15929.0,280,1,594.0,1,1,3,113,Hibernating
15931.0,64,14,239.89999999999998,3,1,1,311,About_to_Sleep
15934.0,53,29,2190.66,3,2,5,325,About_to_Sleep
15936.0,15,19,282.78999999999996,5,2,2,522,Potential_Loyalists
15938.0,92,21,330.2299999999999,2,2,2,222,Hibernating
15939.0,10,85,2945.38,5,4,5,545,Champions
15941.0,273,6,405.0,1,1,2,112,Hibernating
